City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
353,Abu Dhabi,24.4667,54.3667,34.06,68,0,2.57,AE,1657396623
354,Port Hedland,-20.3167,118.5667,10.03,62,3,3.6,AU,1657396857
355,Muş Province,39.0,41.75,20.08,38,3,1.06,TR,1657396647
356,Moindou,-21.6924,165.677,23.25,85,14,3.45,NC,1657396857
357,Chala,-7.5833,31.2667,12.21,56,0,1.3,TZ,1657396857
358,Bilibino,68.0546,166.4372,4.44,93,100,2.37,RU,1657396858
359,Viedma,-40.8135,-62.9967,14.36,39,64,3.91,AR,1657396858
360,Oltu,40.5498,42.0013,17.59,84,11,0.97,TR,1657396858
361,San Quintín,30.4833,-115.95,23.99,63,15,7.84,MX,1657396858
362,Alberton,46.8168,-64.0654,17.02,58,9,5.96,CA,1657396858
363,Muros,42.7762,-9.0603,26.2,58,0,0.63,ES,1657396859
364,Srednekolymsk,67.45,153.6833,10.29,59,9,2.18,RU,1657396859
365,Lorengau,-2.0226,147.2712,27.32,79,92,4.46,PG,1657396859
366,Donetsk,48.0,37.8,27.3,27,85,3.5,UA,1657396859
367,Santa Ana,33.7456,-117.8678,37.7,56,20,4.63,US,1657396859
368,Sangīn,32.0728,64.8359,33.88,18,2,2.82,AF,1657396859
369,Princeton,25.5384,-80.4089,33.89,64,44,3.13,US,1657396859
370,Novy Urengoy,66.0833,76.6333,12.03,78,0,3.27,RU,1657396859
371,Nyurba,63.2842,118.3319,12.73,69,100,2.08,RU,1657396860
372,Tessalit,20.1986,1.0114,35.77,8,100,1.17,ML,1657396860
373,Nsanje,-16.92,35.262,17.32,85,0,1.68,MW,1657396860
374,Olafsvik,64.8945,-23.7142,11.02,97,100,5.83,IS,1657396860
375,Varhaug,58.6147,5.6457,11.93,76,90,11.2,NO,1657396860
376,Arrondissement de Lisieux,49.1667,0.1667,20.2,61,0,3.88,FR,1657396860
377,Cairo,30.0626,31.2497,31.42,40,0,3.09,EG,1657396172
378,Chicama,-7.8447,-79.1469,21.56,63,75,4.42,PE,1657396860
379,Pochutla,15.7432,-96.4661,33.79,57,12,3.66,MX,1657396860
380,Neiafu,-18.65,-173.9833,25.56,74,44,9.81,TO,1657396861
381,Petrolia,42.8668,-82.1498,22.96,48,91,6.27,CA,1657396861
382,Ambilobe,-13.2,49.05,18.98,65,0,2.39,MG,1657396861
383,Flin Flon,54.7682,-101.865,24.61,64,86,2.84,CA,1657396861
384,Manzanillo,20.3433,-77.1167,30.94,60,100,2.12,CU,1657396861
385,Martapura,-3.4167,114.85,24.05,100,100,1.54,ID,1657396861
386,Enshi,30.3,109.4833,24.21,93,7,0.68,CN,1657396861
387,Deputatsky,69.3,139.9,6.67,77,0,2.02,RU,1657396861
388,Shimoda,34.6667,138.95,22.28,91,100,2.03,JP,1657396862
389,Sharjah city,25.3573,55.4033,34.16,62,0,2.57,AE,1657396617
390,Bubaque,11.2833,-15.8333,27.07,83,67,5.3,GW,1657396862
391,Lake Havasu City,34.4839,-114.3224,43.03,8,0,3.6,US,1657396862
392,Santana do Mundaú,-9.1681,-36.2222,21.42,96,91,4.72,BR,1657396863
393,Sabang,5.8933,95.3214,28.29,78,100,9.78,ID,1657396864
394,Guaranda,-1.6,-79.0,14.62,78,100,1.09,EC,1657396864
395,Portland,45.5234,-122.6762,26.99,53,62,1.79,US,1657396864
396,Atar,20.5169,-13.0499,38.32,20,1,3.92,MR,1657396865
397,Caravelas,-17.7125,-39.2481,22.85,72,0,2.35,BR,1657396865
398,Husavik,66.0449,-17.3389,12.82,76,100,2.12,IS,1657396865
399,Ariquemes,-9.9133,-63.0408,35.41,29,56,1.4,BR,1657396865
400,Poum,-20.2333,164.0167,25.02,86,88,7.89,NC,1657396866
401,Bocas del Toro,9.3333,-82.25,28.23,76,97,6.45,PA,1657396866
402,Yanam,16.7333,82.2167,24.44,88,100,5.65,IN,1657396866
403,Pervomayskoye,43.919,46.7102,23.18,51,5,6.98,RU,1657396866
404,Dhidhdhoo,6.8833,73.1,27.52,81,100,7.64,MV,1657396866
405,La Orilla,17.9833,-102.2333,30.67,62,55,4.89,MX,1657396866
406,Mangai,-4.05,19.5333,23.64,34,8,1.02,CD,1657396866
407,Marsh Harbour,26.5412,-77.0636,29.1,70,9,3.94,BS,1657396866
408,Vao,-22.6667,167.4833,24.24,80,13,4.85,NC,1657396867
409,La Rioja,42.25,-2.5,24.88,52,0,1.14,ES,1657396867
410,Poso,-1.3959,120.7524,23.75,95,100,1.47,ID,1657396867
411,Ixtapa,20.7,-105.2,32.35,65,12,2.24,MX,1657396867
412,Araci,-11.3333,-38.9667,24.89,60,39,6.14,BR,1657396867
413,Kayerkan,69.3497,87.7602,7.03,97,100,7.93,RU,1657396867
414,Kuchinarai,16.541,104.05,23.71,95,100,1.27,TH,1657396867
415,Natal,-5.795,-35.2094,29.12,70,40,7.72,BR,1657396134
416,Pedro II,-4.4247,-41.4586,26.75,40,100,1.99,BR,1657396867
417,Matara,5.9485,80.5353,26.63,81,97,6.54,LK,1657396867
418,Gouré,13.9835,10.2704,28.9,48,100,4.99,NE,1657396868
419,Kushmurun,52.4503,64.6311,19.7,64,43,2.83,KZ,1657396868
420,Ponta Delgada,37.7333,-25.6667,21.39,77,75,4.63,PT,1657396692
421,Tuatapere,-46.1333,167.6833,1.14,85,30,1.54,NZ,1657396868
422,Los Llanos de Aridane,28.6585,-17.9182,19.86,88,0,8.23,ES,1657396868
423,Jiuquan,39.7432,98.5174,22.78,21,0,1.56,CN,1657396869
424,Rumoi,43.9344,141.6428,19.77,91,12,2.49,JP,1657396869
425,Tsimmerbude,54.675,20.1347,16.65,68,41,6.85,RU,1657396869
426,Cabedelo,-6.9811,-34.8339,25.24,81,15,5.84,BR,1657396870
427,Nhulunbuy,-12.2333,136.7667,21.34,73,100,3.6,AU,1657396870
428,Margate,51.3813,1.3862,18.5,77,23,0.89,GB,1657396870
429,Batagay-Alyta,67.8006,130.4114,10.39,76,100,1.4,RU,1657396870
430,Storsteinnes,69.2408,19.2344,13.36,79,75,1.76,NO,1657396870
431,Bambanglipuro,-7.95,110.2833,23.39,86,13,3.73,ID,1657396870
432,La Paz,-16.5,-68.15,16.99,25,75,5.14,BO,1657396324
433,Durban,-29.8579,31.0292,18.9,74,0,1.79,ZA,1657396833
434,Nuquí,5.7125,-77.2708,27.35,83,58,4.78,CO,1657396871
435,Valdivia,-39.8142,-73.2459,8.05,96,100,1.27,CL,1657396473
436,Siocon,7.7061,122.1353,25.39,89,100,3.7,PH,1657396871
437,Terrace,54.5163,-128.6035,13.87,95,100,0.75,CA,1657396871
438,Mazagão,-0.115,-51.2894,27.87,76,52,1.18,BR,1657396871
439,Santa Cruz de la Sierra,-17.8,-63.1667,31.03,48,75,9.77,BO,1657396624
440,Panglao,9.5781,123.7458,28.33,73,73,4.88,PH,1657396872
441,Constantine,36.365,6.6147,23.67,60,0,3.09,DZ,1657396596
442,Merauke,-8.4667,140.3333,25.02,86,56,5.1,ID,1657396872
443,Namatanai,-3.6667,152.4333,24.96,76,0,3.36,PG,1657396872
444,Okhotsk,59.3833,143.3,16.95,70,83,1.72,RU,1657396872
445,Caucaia,-3.7361,-38.6531,27.24,70,75,6.17,BR,1657396872
446,Tual,-5.6667,132.75,26.55,82,82,9.22,ID,1657396872
447,Booué,-0.0921,11.9385,24.67,77,91,1.31,GA,1657396872
448,Inhambane,-23.865,35.3833,19.58,73,0,3.81,MZ,1657396872
449,Camaná,-16.6228,-72.7111,17.65,79,89,3.74,PE,1657396873
450,Reconquista,-29.15,-59.65,28.66,43,1,7.24,AR,1657396873
451,Kyshtovka,56.555,76.6271,17.54,80,50,1.9,RU,1657396873
452,Dhārchula,29.85,80.5333,21.89,94,100,0.23,IN,1657396873
453,Virginia Beach,36.8529,-75.978,25.57,95,100,2.06,US,1657396873
454,Qaqortoq,60.7167,-46.0333,7.15,87,19,2.24,GL,1657396873
455,Cabra,37.4725,-4.4421,27.16,35,0,4.0,ES,1657396873
456,Zeya,53.75,127.2667,16.87,95,100,2.02,RU,1657396873
457,Saskylakh,71.9167,114.0833,10.08,73,100,3.57,RU,1657396874
458,Karaton,-6.3424,106.1045,22.52,86,49,0.62,ID,1657396874
459,Port Blair,11.6667,92.75,27.0,87,100,8.06,IN,1657396874
460,Mahajanga,-15.7167,46.3167,20.01,60,0,2.06,MG,1657396874
461,Guane,22.2025,-84.0875,31.55,55,25,2.38,CU,1657396875
462,Williamsburg,37.2707,-76.7075,25.41,94,100,5.66,US,1657396875
463,Acaraú,-2.8856,-40.12,27.33,71,100,6.74,BR,1657396875
464,Takoradze,4.8845,-1.7554,24.52,85,80,4.18,GH,1657396875
465,Quatre Cocos,-20.2078,57.7625,19.49,64,58,8.61,MU,1657396875
466,Maricá,-22.9194,-42.8186,23.05,83,3,3.02,BR,1657396876
467,Omsukchan,62.5333,155.8,13.19,70,63,1.68,RU,1657396876
468,Eirunepé,-6.6603,-69.8736,30.54,54,98,0.36,BR,1657396876
469,Balyqshy,47.0667,51.8667,24.0,38,0,3.0,KZ,1657396876
470,Inírida,3.8653,-67.9239,27.07,87,99,1.24,CO,1657396876
471,Lucapa,-8.4192,20.7447,20.42,31,7,0.78,AO,1657396876
472,Tiffin,41.1145,-83.178,25.25,68,12,7.25,US,1657396877
473,Coahuayana Viejo,18.7333,-103.6833,32.39,56,100,2.65,MX,1657396877
474,Bathsheba,13.2167,-59.5167,29.47,85,100,8.37,BB,1657396877
475,Sitka,57.0531,-135.33,14.73,87,98,0.9,US,1657396877
476,Farafangana,-22.8167,47.8333,20.0,72,76,4.15,MG,1657396878
477,Padang,-0.9492,100.3543,24.8,88,61,1.37,ID,1657396878
478,Yerbogachën,61.2767,108.0108,10.54,77,8,1.53,RU,1657396773
479,Ust-Nera,64.5667,143.2,14.19,65,70,1.62,RU,1657396878
480,Malkara,40.89,26.9011,18.17,80,100,3.1,TR,1657396878
481,Nkhotakota,-12.9274,34.2961,19.78,62,27,1.62,MW,1657396878
482,Porteirinha,-15.7433,-43.0283,27.22,32,10,4.36,BR,1657396878
483,Touros,-5.1989,-35.4608,25.61,79,10,6.19,BR,1657396878
484,Binzhou,37.3667,118.0167,25.02,84,100,2.14,CN,1657396878
485,Silopi,37.2497,42.4694,31.96,19,0,1.78,TR,1657396682
486,‘Ewa Beach,21.3156,-158.0072,27.27,80,100,1.54,US,1657396879
487,Vestmannaeyjar,63.4427,-20.2734,10.96,97,100,9.17,IS,1657396879
488,Veracruz,19.3333,-96.6667,29.73,55,85,2.3,MX,1657396879
489,Ambulu,-8.345,113.6058,21.97,91,81,1.41,ID,1657396879
490,Gazojak,41.1875,61.4036,26.03,21,0,4.34,TM,1657396879
491,Soyo,-6.1349,12.3689,21.29,88,97,3.98,AO,1657396879
492,Turukhansk,65.8167,87.9833,13.6,93,38,4.6,RU,1657396879
493,Winnemucca,40.973,-117.7357,30.71,10,0,7.2,US,1657396880
494,Bar,49.0772,27.6826,15.95,73,81,4.11,UA,1657396880
495,Tura,25.5198,90.2201,23.95,93,41,1.72,IN,1657396849
496,Tevriz,57.509,72.4042,17.53,76,100,1.81,RU,1657396880
497,Majene,-3.5403,118.9707,25.09,86,98,2.61,ID,1657396880
498,Kwinana,-32.25,115.7667,16.01,62,93,4.02,AU,1657396881
499,Strezhevoy,60.7333,77.5889,19.29,90,38,2.32,RU,1657396881
500,Araruama,-22.8728,-42.3431,22.61,77,58,4.33,BR,1657396881
501,Northam,51.0333,-4.2167,20.22,73,0,3.7,GB,1657396882
502,Miranda,3.2499,-76.2281,28.07,60,100,0.68,CO,1657396882
503,Washougal,45.5826,-122.3534,26.91,55,73,1.79,US,1657396882
504,Vargem Grande,-3.5431,-43.9158,29.96,57,63,0.99,BR,1657396882
505,Roebourne,-20.7833,117.1333,16.68,35,3,2.36,AU,1657396882
506,Nabire,-3.3667,135.4833,24.23,90,96,1.36,ID,1657396882
507,Parry Sound,45.3501,-80.033,22.06,43,18,3.83,CA,1657396882
508,Gorontalo,0.5412,123.0595,23.69,95,73,0.16,ID,1657396883
509,Opuwo,-18.0607,13.84,14.78,52,0,1.66,NA,1657396883
510,Hirara,24.8,125.2833,29.09,76,58,6.42,JP,1657396883
511,Göksun,38.021,36.4973,18.4,94,15,2.59,TR,1657396784
512,Vilyuysk,63.7553,121.6247,14.6,91,100,1.52,RU,1657396883
513,Kahului,20.8947,-156.47,29.43,86,63,5.81,US,1657396709
514,Hambantota,6.1241,81.1185,27.05,75,100,9.32,LK,1657396883
515,Huilong,31.8111,121.655,26.62,92,100,3.06,CN,1657396883
516,Cayenne,4.9333,-52.3333,28.38,1,100,2.06,GF,1657396883
517,Dongsheng,39.8161,109.9776,16.46,68,2,3.07,CN,1657396800
518,Murgab,37.4966,61.9714,26.7,19,0,4.07,TM,1657396884
519,Malmesbury,-33.4608,18.7271,12.1,95,0,2.07,ZA,1657396884
520,Mattru,7.6244,-11.8332,22.91,99,100,1.86,SL,1657396884
521,Itagi,-14.1628,-40.0061,19.59,98,100,2.46,BR,1657396884
522,Ionia,42.9873,-85.0711,28.05,38,0,4.63,US,1657396885
523,Tiarei,-17.5333,-149.3333,27.01,73,68,8.6,PF,1657396885
524,Macomer,40.262,8.7699,18.28,58,0,1.46,IT,1657396885
525,Bundaberg,-24.85,152.35,6.23,89,0,0.45,AU,1657396886
526,Erenhot,43.6475,111.9767,23.21,27,48,2.98,CN,1657396886
527,Brandfort,-28.7001,26.4597,10.33,52,1,3.26,ZA,1657396887
528,Pyu,18.4833,96.4333,23.78,97,100,2.06,MM,1657396887
529,Baykit,61.67,96.37,17.0,67,100,1.46,RU,1657396887
530,Arrondissement de Bastia,42.6667,9.3333,24.89,54,0,5.36,FR,1657396887
531,Hay River,60.8156,-115.7999,16.19,76,100,3.63,CA,1657396887
532,Bahía Blanca,-38.7196,-62.2724,13.66,56,5,1.57,AR,1657396887
533,Clocolan,-28.9137,27.5656,7.61,51,0,1.63,ZA,1657396888
534,Narsaq,60.9167,-46.05,12.12,82,24,2.85,GL,1657396888
535,Sarangani,5.4033,125.4636,27.74,79,94,7.54,PH,1657396888
536,Chardara,41.2547,67.9692,23.66,35,0,4.04,KZ,1657396888
537,Jiangyou,31.7667,104.7167,25.45,84,100,1.34,CN,1657396888
538,Garmsār,35.2182,52.3409,31.18,29,0,4.03,IR,1657396700
539,Forsytheganj,52.6333,29.7333,15.65,87,92,2.36,BY,1657396888
540,Kachīry,53.0675,76.1036,18.97,75,57,3.99,KZ,1657396888
541,Aykhal,66.0,111.5,11.24,77,16,3.01,RU,1657396888
542,Barra de Tecoanapa,16.5167,-98.75,30.46,72,32,5.17,MX,1657396889
543,Iberia,29.9502,-91.7507,35.61,55,55,2.0,US,1657396889
